"commentText","hasReplies","numberOfReplies","replies.id","replies.user","replies.date","replies.timestamp","replies.commentText","replies.likes"
"Para o lixo todas as urnas eletr??nicas.","false","0","","","","","",""
"Eta porra esse sabe tudo ."
"Tem que destruir todas as urnas eletr??nicas, queimar e o que sobra jogar no oceano...","false","0","","","","","",""
"Muito bom. Esse advogado merece o??meu respeito. Parab??ns!","false","0","","","","","",""
"NEM NO PA??S MAIS RICO DO MUNDO,(ESTADOS UNIDOS), ADERIU A ESSA URNA ELETR??NICA.."
"POL??TICOS NA A. LATINA MENTEM! MAS... COMUNISTAS E SOCIALISTAS MENTEM SEMPRE MUITO MAIS - SEMPRE!!!","false","0","","","","","",""
"E simplista ou fa??a o que queremos ou ningu??m vai votar","false","0","","","","","",""
"Quero meu voto no papel, urnas eletr??nicas ?? a maior engana????o."
"Esse orador falou tudo que o povo deve saber","false","0","","","","","",""
"Grande explana????o, com a devida simplicidade para o povo em geral entender, e n??o na maneira rabuscada e safada feita pelos 'doutos' do STF, nomeados ao sabor dos interesses do governante da hora.","false","0","","","","","",""
"Com urna eletr??nica n??o voto h?? duas elei????es.","false","0","","","","","",""
"Apoiado!!! A elei????o ?? um servi??o p??blico!!!","false","0","","","","","",""
"SIM voto de papel j??, imediatamente!!!","false","0","","","","","",""
"Parab??ns ao Nobre Advogado."
"Dr. Eles fazem as falcatruas deles no cu da madrugada dr.","false","0","","","","","",""
"O melhor discurso esclarecedor. Ate o momento parabens!!!!","false","0","","","","","",""
"Aplaudo o em pe!!!O que e B.U.???Este procurador nos representa !!!","true","1","","","","","",""
"","","","UgwX2PmNt2VgLFiLyKd4AaABAg.8dUlK2VszFC8dWCHkAwlPk","Maria Helena Gonsales Ferro","3 months ago","1520813889096","Sandra Sicchi Boletim de Urna.","0"
"Os mesmos ladr??es de sempre eleitos. ..outros escolhidos. ..tudo a base do feudo....para q o Brasil seja dividido como boca de fumo,  entre eles. Somente a interven????o para devolver o Brasil aos brasileiros. ..reconstruir uma grande na????o. ....E FUZILAR ESSA CANALHA. ...","false","0","","","","","",""
"Sempre achei estranho : os mesmo ladroes se perpetuando no poder. ..agora sabemos q as urnas s??o usadas a favor da malandragem da aristocracia. ..nunca confiei na "" justi??a eleitoral "" minist??rio p??blico. ..cujo chefe ?? escolhido pelo governo. ...Brasil governo comi sempre por bandidos. ..dos 3 poderes","false","0","","","","","",""
"Que espet??culo de discurso!!!!! Calou geral","false","0","","","","","",""
"??  DESSE TIPO DE ADVOGADO QUE O BRASIL PRECISA!!!!! PARABENS DR!!!!","false","0","","","","","",""
"Esse Sr. Em poucos muitos da nos o orgulho de representa????o a na????o de sermos representados Brasileiros. Obrigado Senhor.","false","0","","","","","",""
"Parab??ns, Sr. Procurador do Mato Grosso!","false","0","","","","","",""
"CANADA , U.S.A. , ALEMANHA , JAP??O , ITALIA , HOLANDA , BELGICA , SUECIA , INGLATERRA , URUGUAI , PARAGUAI,  E MAIS MILHARES DE PAISES . N??O TEM E NUNCA TEVE A MAFIA DE URNA ELETRONICA .  VOTO VAI SER NO PAPEL .","false","0","","","","","",""
"Fraude Matic"
"Discurso Muito tecnico e fundamentado, urna ??  uma fraude, s?? um adendo, quero ver um esquerdista ter uma orat??ria argumentativa e conclusiva como este cidad?? o impetrou nesta audi??ncia p??blica.   BOLSONARO PRESIDENTE PARCEIRO!!!","false","0","","","","","",""
"A urna eletr??nica elegeu lula e dilma"
"Muito bem explicado","false","0","","","","","",""
"Os fabricantes das urnas j?? pagaram muita propina por a??","false","0","","","","","",""
"Mandem um email para o STJ pessoal"
"Essa urna foi criada intencionalmente pelos comunistas para enganar o povo","false","0","","","","","",""
"Quem s??o esses 20 dislikes?","false","0","","","","","",""
"Parab??ns !!!!!"
"#VOTOIMPRESSOJ??","false","0","","","","","",""
"MARCHINHA PARA O BOLSONARO"
" aro"
" aro"
"Parab??ns","false","0","","","","","",""
"Fico me perguntando se o estados unidos o poderoso, por que eles n??o interessa incluir essa t??o viu inven????o brasileiro, chamado urna eletr??nica? Brasil nunca vai pra frente, com essa na????o medrosa, andamos a passo de tartaruga, oxal?? os militares assumir essa ordem em progresso,  amem","true","1","","","","","",""
"","","","Ugw5aeQyNzv9XC2Glcl4AaABAg.8dTyO64OFpS8dUU_FkklJj","KC7reality","3 months ago","1520813890831","Anderson Portilho "
"Urna eletr??nica ?? uma ferramenta fabulosa para continuar com a fraude eleitoral. !!! Voto impresso j??. !!!!","false","0","","","","","",""
"ATEN????O: J?? EXISTE COMO FRAUDAR AT?? O VOTO IMPRESSO SE ESTE FICAR NAS M??OS DO STE, ?? ASSIM NA VENEZUELA!"
"Fim destas malditas urnas eletr??nicas que o FHC do PSDB implantou!","false","0","","","","","",""
"MUITO BEM!... Maaassss... TODA ""A COISA"" N??O PARA POR A??...!... VAI AL??M!... MUITO AL??M!!!... Pois ""A COISA"" J?? VEM DE LONGA DATA...!?... E A???... AT?? AQUI, CUM?? KI FICA???... ;-(|>"
"Falou tudo.","false","0","","","","","",""
"N??o esqueceremos as faucatruas de Gilmar Mendes e demais membros do STJ."
"Valeu!!! A?? ""toca"" em?","false","0","","","","","",""
"elei????es limpas sem urna eletr??nica","false","0","","","","","",""
"Realmente,  um belo discurso!","false","0","","","","","",""
"OS BRASILEIROS QUEREM O VOTO ESCRITO ........    COMO ANTIGAMENTE .......    URNAS .... SIN??NIMO DE FRAUDE PROGRAM??VEL .......       ( QUEM SER?? DESTA VEZ....)     DA OUTRA O A??CIO GANHOU MAS N??O LEVOU ......    ACORDEM .....","false","0","","","","","",""
"?? F??CIL IDENTIFICAR OS COMUNISTAS TOTALIT??RIOS......   AQUELES QUE N??O ACEITAM DE FORMA NENHUMA.....  OUTRA OPINI??O MUITO MENOS OUTRA FORMA DE PENSAR ........    SAIA NA RUA E PERGUNTE QUEM REALMENTE QUER TRABALHAR  .......   ESTUDAR ..... PAGAR IMPOSTO ......  EXEMPLO DE SOCIALISTA COMUNISTA TOTALITARISTA ......  (CHE GUEVARA....)    ESTE MANDOU MATAR TODOS OS HOMOSSEXUAIS  DE CUBA......   E MESMO ASSIM.....  TEM IDIOTA  BRASILEIRO,  QUE ACHA....  QUE ESTE RESTO .......  DE PESSOA ..... AINDA BEM QUE J?? MORREU .....  ERA ALGUM TIPO DE HER??I  ......  S?? MESMO UMA PESSOA BURRA QUE NUNCA ESTUDOU NADA A RESPEITO,  SE DEIXA LEVAR POR ESTA MENTIRA DESLAVADA ....... ACORDEM  .......     TEMOS QUE VIVER COMO ANTIGAMENTE ...... ONDE POL??CIA ERA POL??CIA E BANDIDO ERA BANDIDO....  S?? ISSO.     PARA N??O FALAR O RESTO.","false","0","","","","","",""
"At?? que enfim um discurso t??cnico, baseado em fatos, evid??ncias e com linguagem simples !! parab??ns ... excelente explana????o.  Orgulhoso em saber que tem pessoas desse n??vel protegendo os verdadeiros interesses do povo brasileiro.","false","0","","","","","",""
"Wow! Muito bem fundamentado, temos que repassar esse video o m??ximo poss??vel para todos os leigos tenham esse entendimento.","false","0","","","","","",""
"???????????????????????????????????????????????? n??o h?? o que acrescentar, sensacional ???????? #papelecanetabastam","false","0","","","","","",""
"A urna eletr??nica sempre foi uma p??ssima id??ia. S?? serviu para os interesses dos corruptos que por sua vez, s??o sempre contra o povo. Um pol??tico que defenda o uso destas urnas n??o merece o respeito do povo. E muito menos o seu voto.","false","0","","","","","",""
"Vivemos hoje segundo as vontades do senhor Gilmar Mendes. Com essas urnas seremos mais umas vez meros figurantes deste teatrinho das elei????es que esses senhores (donos do Brasil) est??o montando pra gente. V?? a merda Gilmar!!!","false","0","","","","","",""
"N??o adianta todos esses lixo querem o pt mandando nesse pais...lixo de Brasil","false","0","","","","","",""
"Concordo com voc?? ???????????????????","false","0","","","","","",""
"Uhuuuuu","false","0","","","","","",""
"Vamos votar pessoal para tirar Gilmar Mendes do poder   https://www.change.org/p/exigimos-o-impeachment-de-gilmar-mendes/u/21123730","false","0","","","","","",""
"MUITO ME ORGULHA UM BRASILEIRO GUERREIRO COMO ESSE...''''' URNAS COM VOTOS IMPRESSO.' ''''","false","0","","","","","",""
"Parab??ns promotor, por sua coragem e seu bom car??ter!  Deus o aben??oe eternamente!","false","0","","","","","",""
"Homens verdadeiramente livres s??o extremamente luminosos.","false","0","","","","","",""
"Concordem ou n??o,mas o futuro presidente: ""Jair Messias Bolsonaro"" j?? come??ou a mudar o Brasil, sem se quer ter vestido a faixa da presid??ncia! Cultivaram por muito tempo o sil??ncio, por medo? Por acreditar que em nada iria mudar? Fato ?? que o Brasil acordou!!!","false","0","","","","","",""
"Mano de qual planeta veio esse HER??I??? meu Deus. Ainda tem HOMENS de verdade nesse pa??s??? Nossa nenhuma v??rgula esse HOMEM HER??I falou de errado.","false","0","","","","","",""
"?? muita a injusti??a chega tirar do s??rio","false","0","","","","","",""
"PARABENS........JAIR BOLSONARO 2018.......","false","0","","","","","",""
"Top","false","0","","","","","",""
"Lacrooou ????????????????????????","false","0","","","","","",""
"J?? e hora de acabar com estas urnas fraudulenta que nem um pa??s de primeiro mundo n??o aceita.","false","0","","","","","",""
"Nos temos que ir para as ruas gritar bem alto, para que estes ministro escutam e vejam o que o povo quer, n??o adianta n??s ficar aqui s?? concordando com rea????es tipo essa que acabamos de assistir, ta na hora do povo reagir, cade os grande l??der nesse momento para convocar o povo. Eu estou pronto, temos que mostrar nossa indigna????o nas ruas e n??o somente na internet.","false","0","","","","","",""
"Keremos votos papel","false","0","","","","","",""
"as coisas v??o melhorar quando come??ar a linchar qualquer um que criar ou apoiar lei nociva ao povo ,passou da hora do povo come??ar a meter bala nesses bandidos de colarinho branco","false","0","","","","","",""
"Esse cara tinha que se filiar ao PSL e ir pro embate com Bolsonaro","false","0","","","","","",""
"Parab??ns ???????????????????????????????? gl??ria a Deus "
"Senhor Felipe Marcelo de Menes, fico feliz de saber que ainda h?? homens de coragem para dizer a verdade em um sistema corrompido e de joelhos ?? implanta????o do comunismo nesse pais chamado BRASIL, TERRA DE SANTA CRUZ, a elei????o pr??xima se ocorrer nessa fraude chamada URNA ELETR??NICA ser?? o fim da liberdade em nosso amado BRASIL, pois a agenda est?? sendo cumprida a risca para que n??o haja voto impresso no papel e se consolide o marxismo Bolivariano. Quando voc?? diz que o BRASIL, TERRA DE SANTA CRUZ est?? a beira do abismo sua afirma????o est?? errada, na verdade o BRASIL, TERRA DE SANTA CRUZ j?? est?? no fundo do abismo se houver elei????o nessa fraude chamada URNA ELETR??NICA vir?? as trevas, mas te afirmo caso o TSE continue desafiando todo um pa??s ?? responsabilidade de n??s crist??os aceitarmos esse desafio e ser??o convocados os SOLDADOS DE DEUS para que n??o haja elei????o, ser?? uma batalha de muitas que teremos pois s?? n??s crist??os colocaremos este pa??s nos caminhos da justi??a, da verdade e da liberdade, s?? os fortes ser??o chamados! Eu sou crist??o cat??lico mas pode me chamar de irm??o ELIAS, todos SOLDADOS DE DEUS, devem ser chamados e ser??o conhecidos por ELIAS"" DEUS EST?? CONOSCO!","false","0","","","","","",""
"Parab??ns para o autor do discurso","false","0","","","","","",""
"Positivo.","false","0","","","","","",""
"cadeia para os petistas sao todos ladroes e vagabundos cambada de comunistas lixo","false","0","","","","","",""
"Essa urna s?? serve p eleger  Ladr??o e Bandido!!!","false","0","","","","","",""
"Adorda povo","false","0","","","","","",""
"Meu respeito ao procurador ????????????????????????????????????????????????","false","0","","","","","",""
"Voltemos ao papiro...","false","0","","","","","",""
"#VotoImpressoJ??.","false","0","","","","","",""
"As fraudes nas urnas j?? acontecem h?? muito tempo. At?? que enfim n??s estamos acordando. Pois quando uma pessoa simples fala te chamam de louco. Mas quando uma pessoa com entendimento fala as coisas mudam de figura.","false","0","","","","","",""
"Arrebatou massacrou ????????????????????????????????","false","0","","","","","",""
"COMO ?? BOM TER PESSOAS COM ENTENDIMENTO E ESCLARECER PARA AS PESSOAS QUE N??O AS CONHECEM E O MELHOR COM PALAVRAS CLARAS E SIMPLES. MEUS PARAB??NS.","false","0","","","","","",""
"S?? canalhas comunistas querem a urna eletr??nica. Resta saber se esta audi??ncia p??blica n??o ser?? s?? mais uma audi??ncia p??blica.","false","0","","","","","",""
"Sem urna eletr??nica.","false","0","","","","","",""
"E como dizemos aqui na minha terra: ""Esse Procurador patriota botou pra arrombar!""","false","0","","","","","",""
"Senhor Felipe Marcelo de Menes,  fico feliz de saber que ainda h?? homens de coragem para dizer a verdade em um sistema corrompido e de joelhos a implanta????o do comunismo nesse pais chamado BRASIL, TERRA DE SANTA CRUZ, a elei????o pr??xima se ocorrer nessa fraude chamada","false","0","","","","","",""
"Parab??ns pra esse senhor","false","0","","","","","",""
"O Escolhido! O Brasil n??o matou a sua m??e para n??o ter direito a quem sendo filho dessa P??tria M??e venha e exponha o calcanhar de Aquiles do engano, a linguagem certa, o alvo do engodo, para se dizer o que ?? que n??o aceitamos, e sem rodeios..., NA LINGUAGEM EXPOSTA pelo advogado e procurador Felipe Marcelo de Menes - Excelente, me representa, muito grato e MUITO OBRIGADO EM NOME DE TODO BRASILEIRO.","false","0","","","","","",""
"Pior ?? usarmos  essas mesmas  urnas para a vota????o  de Presidente da OAB/RJ.","false","0","","","","","",""
"Obrigada e parab??ns pela sua brilhante atua????o.","false","0","","","","","",""
"Se n??o estivessem escondidos atr??s das togas seriam apedrejados em pra??a p??blica, e esses a?? do congresso, se abst??m porque se beneficiam atrav??s de articula????es para a perpetua????o nos cargos, n??o lhes interessa mudar o sistema da representa????o pelo voto, t??o pouco o modelo de vota????o, uma vergonha, no mundo somos tidos como um bando de idiotas governados por quadrilheiros. Um exemplo que est?? a?? na m??dia para comprovar, al??m desse manifestado por esse ilustre advogado, ?? a embroma????o para prender o bandido mor, se as provas fossem contra o cidad??o comum j?? estaria apodrecendo na cadeia.","false","0","","","","","",""
"Todos os pa??ses desenvolvidos os votos s??o de c??dula de papel, s?? alguns pa??ses que aceitam essas porcarias de urnas eletr??nicas entre elas o Brasil porque ser??????????","false","0","","","","","",""
"TOMA","false","0","","","","","",""
"BU Impresso e n??o imprimido?","false","0","","","","","",""
"Parab??ns!  Me senti plenamente representado pelo colega!!","false","0","","","","","",""
"????????????????????????????????????????????????","false","0","","","","","",""
"Ja falava isso desde o in??cio. M??rito meu ?? de meus amigos de igual pensamento.tenho cobran??a via e-mail, fazendo tal solicita????o ao TRE, e esclarecimentos.Em resposta o lastim??vel, que nada poderiam fazer segundo servidor.","false","0","","","","","",""
"Esse Sr. Homem de conhecimento e CORAGEM, merece nosso orgulho e admira????o  ; mandou bonito.","false","0","","","","","",""
"GOSTEI SE SE CANDIDATAR TERIA MEU VOTO ,POIS MOSTRA SE RESPEITOSO A LEI.","false","0","","","","","",""
"Naa??o so voto impresso. Uma urna eletr??nica h??brida, que conte os votos e guarde as informa????es impressas para poss??vel auditoria, tamb??m n??o funciona: ela possibilitaria identificar o voto de cada eleitor, pela ordem de impress??o.  TEM QUE SER PAPEL E CANETA NA ""CAIXINHA""?","true","1","","","","","",""
"","","","UgyV4B94ZQKUZVx2q5x4AaABAg.8dTdhMoZvRq8dTdn_StLoc","Tonico Fernandes","3 months ago","1520813893968","N??o ao voto impresso...","0"
"???????????? um dos melhores discursos que j?? vi","false","0","","","","","",""
"interven????o militar  ja","false","0","","","","","",""
"Parab??ns, Procurador Felipe Marcelo...!!!","false","0","","","","","",""
"Ele merece o nosso respeito, parab??ns","false","0","","","","","",""
"Parab??ns Dr.","false","0","","","","","",""
"BRAVO,FUCK YOU GILMAR MENDES","false","0","","","","","",""
"Vamos fazer guerra contra as urnas comunistas.","false","0","","","","","",""
"Sem palavras. Esse discurso arrepiou at?? o pr??prio Gilmar Mendes. Parab??ns Promotor????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????","false","0","","","","","",""
"Deveriam fazer uma auditoria no contrato com a smartmatic.","false","0","","","","","",""
"Detonou!","false","0","","","","","",""
"Olha sinto orgulho desse cidad??o ser do meu Estado ,MS...parab??ns pela coragem, admir??vel.!!","false","0","","","","","",""
"Quem dera se o Felipe Marcelo de Menes fosse um ministro do STF.","false","0","","","","","",""
"ELE FALOU TUDO QUE O POVO BRASILEIRO PENSA, QUER... MITOU !!!!"
"voto no papel e pronto.","false","0","","","","","",""
"?? o caaaaarrrrra!!!!!!!!!!!!!! E ainda ?? do meu estado MS  me representa!!!! MUITO MACHO!!!!!!!!","false","0","","","","","",""
"At?? que enfim algu??m aqui do Mato Grosso do Sul.","false","0","","","","","",""
"Matou a pau. Merece o Oscar. ????????????","false","0","","","","","",""
"Contra fatos n??o a argumentos. Excelente o procurador honra a moral da OAB e todos os advogados.","false","0","","","","","",""
"Parab??ns a este advogado patriota que defendeu o voto impresso com maestria. Falou o que todos n??s gostar??amos de falar.","false","0","","","","","",""
"Falou bonito demais. Nusssss... s?? o ouro. Parab??ns, este representa o povo do bem.","false","0","","","","","",""
"Parab??ns sr. Procurador pela explana????o sobre essa arapuca, e o engodo do TSE, sobre as elei????es. Precisamos de mais vozes como o senhor para enfrentar esses calhordas que usam das leis e da constitui????o segundo os seus interesses e conveni??ncias pessoais e seus protegidos. Vamos dar um basta e resgatara dignidade do povo brasileiro. Parab??ns sr. Procurador da Rep??blica.","false","0","","","","","",""
"?? uma falta de vergonha , est??o passando por cima da lei , em que condi????es chegou o Brasil , esses ju??zes corruptos , pra cima deles cidad??o , tira esse comunismo lixo ,#Bolsonaro2018!!!!","false","0","","","","","",""
"Parab??ns senhor procurador. E agora congresso nacional? A a????o est?? com voc??s","false","0","","","","","",""
"O povo de bem tamb??m pensa assim. Vamos votar com c??dulas. Pois queremos elei????o sem fraudes","false","0","","","","","",""
"Que aula em!","false","0","","","","","",""
"esse advogado falou tudo o que penso nesse assunto, lei ?? lei e deve ser cumprida 100%","false","0","","","","","",""
"Smartmatic ?? fraude","false","0","","","","","",""
"Caracas, parab??ns ao procurador, n??o sabia de tudo isso. For??a Brasil","false","0","","","","","",""
"gilmar vaza cara tu s?? faz cagada in??til....","false","0","","","","","",""
"Parabens xla brilhante exposi????o. O povo merece respeto por isso todo o proceso eleitoral deve ser transparente e para isso precisa ser auditavel 100%","false","0","","","","","",""
"Brasil como grande desenvolvedor de tecnologia, est?? na vanguarda com nosso super tecnologia superior aos Estados Unidos reino Unido e Alemanha, por isso ele n??o usam n??o tiveram capacidade de desenvolver essa tecnologia kkkkkkkkk s?? que n??o kkkkk, ?? apenas piada de mau gosto kkkk, ?? a engana bobo kkkk.","false","0","","","","","",""
"O TSE ?? uma FRAUDE ! O Brasil ?? ??nico pais no mundo que possui TSE ! TSE nada mais ?? que a instrumenta????o das ""elei????es"" ! Urna Eletr??nica ?? mais uma ""vergonha"" brasileira ! As Urnas nos ridiculariza como povo no mundo inteiro ! QUE VERGONHA !","false","0","","","","","",""
"Bravo, brav??ssimo!!!!!","false","0","","","","","",""
"A contagem dos votos ?? administra????o p??blica ????????????????????????????????????????","false","0","","","","","",""
"""Quem vota e como vota n??o conta nada; quem conta os votos ?? que realmente importa."""
"Esse gilmar ?? uma vergonha pro Brasil, ta um fiasco esse paizinh.....","false","0","","","","","",""
